,date,time,season,game_id,sr_start,sr_finish,sr_delta,streak_number,result,my_team_sr,enemy_team_sr,team_sr_delta,my_team_1,my_team_2,my_team_3,my_team_4,my_team_5,my_team_6,enemy_team_1,enemy_team_2,enemy_team_3,enemy_team_4,enemy_team_5,enemy_team_6,map,round,capscore,score_distance,time_left,team_role,match_length,charcter_1,character_2,character_3,communication,note,psychological_condition,eliminations,objective_kills,damage,healing,deaths,weapon_accuracy,offensive_assists,defensive_assists,scoped
95,12/11/2016,,3,46.0,,,,,loss,2823,2803,20,JustWingIt,Berezaa,Darkot,HBHack,Solojones,ButchyPeeps,David,Crees,Lorde,Popsicable,SaltyAlex,TMerc,gibraltar,2,1,61.92,2:53,defend,2,mercy,,,,,meh,,,,,,,,,
96,12/11/2016,,3,47.0,2745,2745,0,,draw,,,,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,,,,,,meh,,,,,,,,,
97,12/11/2016,,3,47.0,,,,,draw,,,,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,,,,,,meh,,,,,,,,,
98,12/11/2016,,3,48.0,2745,2715,-30,,loss,-,-,-,JustWingIt,Favonius,SorrowGrave,Badden,Kalermiran,Kamenskl18,Equake,Aphixan,Matroik,Derpinhard,Jellybeans,Trueimmortal,route 66,1,2,67.63,0,defend,5,mercy,,,,,meh,,,,,,,,,
99,12/11/2016,,3,48.0,,,,,loss,-,-,-,JustWingIt,Favonius,SorrowGrave,Badden,Kalermiran,Kamenskl19,Equake,Aphixan,Matroik,Derpinhard,Jellybeans,Trueimmortal,route 66,2,0,73.83,0,attack,5,ana,,,,,meh,,,,,,,,,
100,12/11/2016,,3,49.0,2715,2665,-50,,,-,-,-,JustWingIt,Favonius,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,,,,,,meh,,,,,,,,,
101,12/12/2016,,3,50.0,2665,2628,-37,,loss,2584,2588,-4,JustWingIt,Favonius,Barky,DancingToast,Farpy,Zalyain,Notlow,Gult,Rook,Atoncntv,Iblowbubbles,Megaton,hollywood,1,3,79.06,0:50,defend,8,zen,,,,,meh,,,,,,,,,
102,12/12/2016,,3,50.0,,,,,loss,2584,2588,-4,JustWingIt,Favonius,Barky,DancingToast,Farpy,Zalyain,Notlow,Gult,Rook,Atoncntv,Iblowbubbles,Megaton,hollywood,2,2,2,0,attack,9,zen,,,,,meh,,,,,,,,,
103,12/12/2016,,3,51.0,2628,2576,-52,,loss,2443,2404,39,JustWingIt,Bnutus,Cthulhu,Favonius,Shinobeidelta,Switcher,Fabbs,Vietpoop,Bizz,Kamios,LittleRock,Winrawr,gibraltar,1,1,79,0,attack,7,ana,,,,,meh,,,,,,,,,
104,12/12/2016,,3,51.0,,,,,loss,2443,2404,39,JustWingIt,Bnutus,Cthulhu,Favonius,Shinobeidelta,Switcher,Fabbs,Vietpoop,Bizz,Kamios,LittleRock,Winrawr,gibraltar,2,2,79.01,0:35,defend,6,ana,,,,,meh,,,,,,,,,
105,12/12/2016,,3,52.0,2576,2512,-64,,loss,2413,2330,83,JustWingIt,Bnutus,Cthulhu,Doppelganger,XcbagsX,Zephy,Wave,Fredward,WØlf,Caboose118,Forlenza,Rayztheroof,template of anubis,1,2,,1:11,defend,7,lucio,,,,,meh,,,,,,,,,
106,12/12/2016,,3,52.0,,,,,loss,2413,2330,83,JustWingIt,Bnutus,Cthulhu,Doppelganger,XcbagsX,Zephy,Wave,Fredward,WØlf,Caboose118,Forlenza,Rayztheroof,template of anubis,2,2,,3:12,attack,5,ana,,,,,meh,,,,,,,,,
107,12/12/2016,,3,52.0,,,,,loss,2413,2330,83,JustWingIt,Bnutus,Cthulhu,Doppelganger,XcbagsX,Zephy,Wave,Fredward,WØlf,Caboose118,Forlenza,Rayztheroof,template of anubis,3,2,,0,defend,4,ana,lucio,,,,meh,,,,,,,,,
108,12/12/2016,,3,52.0,,,,,loss,2413,2330,83,JustWingIt,Bnutus,Cthulhu,Doppelganger,XcbagsX,Zephy,Wave,Fredward,WØlf,Caboose118,Forlenza,Rayztheroof,template of anubis,4,1,,0,attack,4,ana,,,,,meh,,,,,,,,,
109,12/12/2016,,3,53.0,2512,2446,-66,,loss,2926,2900,26,JustWingIt,Berezaa,Jrey,ManoftheWild,Yrova,Heiden,Rodz,Lantern,Elking,Libb,Rasp,Shadowspawn,illios,-,wllwl,2-3,,cp,21,ana,,,,,meh,,,,,,,,,
110,12/12/2016,,3,54.0,2446,2477,31,,win,2908,2961,-53,JustWingIt,Berezaa,Jrey,ManoftheWild,Yrova,Wingsno1,Eventhorizon,Adamsky,Annie,GiJose,Jaydubz,Win4Life,hollywood,1,3,79.06,0,attack,10,ana,,,,,meh,,,,,,,,,
111,12/12/2016,,3,54.0,,,,,win,2908,2961,-53,JustWingIt,Berezaa,Jrey,ManoftheWild,Yrova,Wingsno1,Eventhorizon,Adamsky,Annie,GiJose,Jaydubz,Win4Life,hollywood,2,-,74.8,0,defend,8,ana,,,,Infinitend decided to just afk this game and force us the lost,meh,,,,,,,,,
112,12/12/2016,,3,55.0,2477,2502,25,,win,2927,2848,79,JustWingIt,Berezaa,Jrey,ManoftheWild,Yrova,Itsaka,Dracid,Hookehulol,Longclaw,Ravencross,Spotter092,Trix,dorado,1,2,62.53,0,defend,8,ana,,,,,meh,,,,,,,,,
113,12/12/2016,,3,55.0,,,,,win,2927,2848,79,JustWingIt,Berezaa,Jrey,ManoftheWild,Yrova,Itsaka,Dracid,Hookehulol,Longclaw,Ravencross,Spotter092,Trix,dorado,2,3,62.54,3:06,attack,5,ana,,,,,meh,,,,,,,,,
114,12/13/2016,,3,56.0,2502,2479,-23,,loss,2735,2760,-25,JustWingIt,Poke,Geeksquad,Natsuki,Blindburris,Draconian,Buch,Samphantom,Bigtree,Psychotic,Antxs,Shaunyc,template of anubis,1,1,,0,attack,8,ana,,,,,meh,,,,,,,,,
115,12/13/2016,,3,56.0,,,,,loss,2735,2760,-25,JustWingIt,Poke,Geeksquad,Natsuki,Blindburris,Draconian,Buch,Samphantom,Bigtree,Psychotic,Antxs,Shaunyc,template of anubis,2,2,,0,defend,10,mercy,,,,,meh,,,,,,,,,
116,12/13/2016,,3,57.0,2479,2479,0,,draw,2778,2791,-13,JustWingIt,Darkot,HBHack,MrSstone,Poke,Henchen10,Shmoo,Gnade,Prescea,Sgttcupit,Temper,TheDarklorax,eichenwalde,1,0,0,0,attack,4,ana,,,,,meh,,,,,,,,,
117,12/13/2016,,3,57.0,,,,,draw,2778,2791,-13,JustWingIt,Darkot,HBHack,MrSstone,Poke,Henchen10,Shmoo,Gnade,Prescea,Sgttcupit,Temper,TheDarklorax,eichenwalde,2,0,0,0,defend,4,mercy,,,,,meh,,,,,,,,,
118,12/13/2016,,3,58.0,2479,2458,-21,,loss,2774,2707,67,JustWingIt,Darkot,HBHack,MrSstone,Poke,SneakyToto,BobBobinson,Mirawj,Captainharry,Joe,Lookitsian,Thorn,numbani,1,2,33.94,0,defend,8,mercy,lucio,,,,meh,,,,,,,,,
119,12/13/2016,,3,58.0,,,,,loss,2774,2707,67,JustWingIt,Darkot,HBHack,MrSstone,Poke,SneakyToto,BobBobinson,Mirawj,Captainharry,Joe,Lookitsian,Thorn,numbani,2,0,0,0,attack,5,ana,,,,,meh,,,,,,,,,
120,12/13/2016,,3,59.0,2458,2435,-23,,loss,2884,2968,-84,JustWingIt,Beast,Darkot,Looty,ManoftheWild,Yrova,Cody,JosePhsg,Kittie,MicroJackson,Nomic,SovietBear,numbani,1,1,85.25,0,attack,6,ana,,,,Ana,meh,,,,,,,,,
121,12/13/2016,,3,59.0,,,,,loss,2884,2968,-84,JustWingIt,Beast,Darkot,Looty,ManoftheWild,Yrova,Cody,JosePhsg,Kittie,MicroJackson,Nomic,SovietBear,numbani,2,2,85.25,1:25,defend,6,ana,,,,Disconnect on enemy team in last 20 seconds. ,meh,,,,,,,,,
122,12/13/2016,,3,60.0,2435,2469,34,,win,2861,2911,-50,JustWingIt,Beast,Darkot,Looty,ManoftheWild,Yrova,Fuze,Hoooooooward,IIIIIIIIII,Kirisaki,SpicyFish,TLJDRBIll,lijiang tower,-,wlww,3-1,,cp,20,lucio,,,,,meh,,,,,,,,,
123,12/13/2016,,3,61.0,2469,2447,-22,,loss,2888,2902,-14,JustWingIt,Beast,Darkot,Looty,ManoftheWild,Yrova,Bumblesnatch,Gigglepies,Krixirtv,Michinaii,Ramzaa,SeanGP,route 66,1,3,74.5,2:11,defend,5,ana,,,,Throw isn't a bad rein,meh,,,,,,,,,
124,12/13/2016,,3,61.0,,,,,loss,2888,2902,-14,JustWingIt,Beast,Darkot,Looty,ManoftheWild,Yrova,Bumblesnatch,Gigglepies,Krixirtv,Michinaii,Ramzaa,SeanGP,route 66,2,2,65.49,0,attack,8,mercy,,,,,meh,,,,,,,,,
125,12/13/2016,,3,62.0,2447,2427,-20,,loss,2867,2930,-63,JustWingIt,Beast,Darkot,Looty,ManoftheWild,Yrova,Bumblesnatch,Gigglepies,Krixirtv,Michinaii,Ramzaa,SeanGP,hollywood,1,3,79.06,0:22,defend,7,ana,,,,,meh,,,,,,,,,
126,12/13/2016,,3,62.0,,,,,loss,2867,2930,-63,JustWingIt,Beast,Darkot,Looty,ManoftheWild,Yrova,Bumblesnatch,Gigglepies,Krixirtv,Michinaii,Ramzaa,SeanGP,hollywood,2,2,75.56,0,attack,9,mercy,,,,,meh,,,,,,,,,
127,12/13/2016,,3,63.0,2427,2401,-26,,loss,2862,2854,8,JustWingIt,Darkot,Looty,ManoftheWild,Yrova,Acid,Awestruck,Bluemagic111,FrostWolf,Schroederq,ThatCat,Yoshitsune,illios,-,wlll,1-3,,cp,20,lucio,ana,,,,meh,,,,,,,,,
128,12/13/2016,,3,64.0,2401,2401,0,,draw,2755,2723,32,JustWingIt,Darkot,HBHack,Yrova,Sparkmotion,GTFrostBite,Perjuro,JagBag,Conair1233,Deku,Gyra,Trigg3rh4ppy,template of anubis,1,0,0,0,attack,5,luico,,,,,meh,,,,,,,,,
129,12/13/2016,,3,64.0,,,,,draw,2755,2723,32,JustWingIt,Darkot,HBHack,Yrova,Sparkmotion,GTFrostBite,Perjuro,JagBag,Conair1233,Deku,Gyra,Trigg3rh4ppy,template of anubis,2,0,0,0,defend,5,symmetra,,,,,meh,,,,,,,,,
130,12/13/2016,,3,65.0,2401,2427,26,,win,2736,2752,-16,JustWingIt,Darkot,HBHack,Yrova,Shyguyftw,Wolfgang,Windowsvista,Mainukraine,Blaine,Dankmuffins,Dappermafia,Psychosalt,gibraltar,1,3,88.63,0,attack,8,lucio,,,,,meh,,,,,,,,,
131,12/13/2016,,3,65.0,,,,,win,2736,2752,-16,JustWingIt,Darkot,HBHack,Yrova,Shyguyftw,Wolfgang,Windowsvista,Mainukraine,Blaine,Dankmuffins,Dappermafia,Psychosalt,gibraltar,2,2,64.99,0,defend,7,zen,,,,,meh,,,,,,,,,
132,12/13/2016,,3,66.0,2427,2451,24,,win,2762,2704,58,JustWingIt,Darkot,HBHack,Looty,ManoftheWild,Valence,Fosh,BigSpicyDad,Godzilla0X5,LilSourSonny,MrBean,Solbee,hanamura,1,2,,4:09,attack,4,ana,,,,,meh,,,,,,,,,
133,12/13/2016,,3,66.0,,,,,win,2762,2704,58,JustWingIt,Darkot,HBHack,Looty,ManoftheWild,Valence,Fosh,BigSpicyDad,Godzilla0X6,LilSourSonny,MrBean,Solbee,hanamura,2,2,,4:52,defend,3,symmetra,,,,,meh,,,,,,,,,
134,12/13/2016,,3,66.0,,,,,win,2762,2704,58,JustWingIt,Darkot,HBHack,Looty,ManoftheWild,Valence,Fosh,BigSpicyDad,Godzilla0X7,LilSourSonny,MrBean,Solbee,hanamura,3,4,,0:17,attack,5,ana,,,,,meh,,,,,,,,,
135,12/13/2016,,3,66.0,,,,,win,2762,2704,58,JustWingIt,Darkot,HBHack,Looty,ManoftheWild,Valence,Fosh,BigSpicyDad,Godzilla0X8,LilSourSonny,MrBean,Solbee,hanamura,4,3,,0,defend,6,mercy,,,,,meh,,,,,,,,,
136,12/14/2016,,3,67.0,2451,2477,26,,win,2755,2736,19,JustWingIt,Beast,CeleryMan,Ethansky,Cybolt,Maximus,ChaseMei,NynameJeff,NoobragePhd,BrycePoke,Ehmeth,Tony9684,eichenwalde,1,1,108,0,attack,7,ana,,,,,meh,,,,,,,,,
137,12/14/2016,,3,67.0,,,,,win,2755,2736,19,JustWingIt,Beast,CeleryMan,Ethansky,Cybolt,Maximus,ChaseMei,NynameJeff,NoobragePhd,BrycePoke,Ehmeth,Tony9684,eichenwalde,2,0,0,0,defend,4,ana,,,,,meh,,,,,,,,,
138,12/14/2016,,3,68.0,2477,2450,-27,,loss,2737,2745,-8,JustWingIt,Beast,CeleryMan,Looty,Raptor,Anachron,Fluffeh,BroBBafett,BetterBiscui,Pokes,Xmeiz,Zero,hollywood,1,2,72.56,0,attack,9,ana,,,,,meh,,,,,,,,,
139,12/14/2016,,3,68.0,,,,,loss,2737,2745,-8,JustWingIt,Beast,CeleryMan,Looty,Raptor,Anachron,Fluffeh,BroBBafett,BetterBiscui,Pokes,Xmeiz,Zero,hollywood,2,3,72.57,0,defend,8,ana,,,,,meh,,,,,,,,,
140,12/15/2016,,3,69.0,2450,2431,-19,,loss,2901,2925,-24,JustWingIt,Beast,EbikeMike,ManoftheWild,ShuttleCock,Yrova,Covie,Doom,Fasiovita,HornyVortex,Listener,TrillCosby,nepal,-,lll,0-3,,cp,12,ana,,,,,meh,,,,,,,,,
141,12/15/2016,,3,70.0,2431,2407,-24,,loss,2946,2990,-44,JustWingIt,Beast,ManoftheWild,Yrova,ColdSteel,Comfy,Faustye,Gotti,AngXIII,Glassy,PorkChop,WreckFestx,lijiang tower,-,wllwl,2-3,,cp,21,ana,,,,,meh,,,,,,,,,
142,12/15/2016,,3,71.0,2407,2407,0,,,2895,2890,5,JustWingIt,Beast,ManoftheWild,Yrova,Deathcab,PasstheSalt,Cheesus,Ranzick,Coldsteel,Devo,FapptotheFut,keeper,hanamura,1,-,,,defend,-,lucio,,,,,meh,,,,,,,,,
143,12/15/2016,,3,72.0,2407,2407,0,,draw,2908,2881,27,JustWingIt,Beast,ManoftheWild,Yrova,Deathcab,Duzzles,MasterCode35,Eekatoosh,Anticide,Misty,Spru,TheComrade,king's row,1,0,0,0,defend,4,zen,,,,,meh,,,,,,,,,
144,12/15/2016,,3,72.0,,,,,draw,2908,2881,27,JustWingIt,Beast,ManoftheWild,Yrova,Deathcab,Duzzles,MasterCode35,Eekatoosh,Anticide,Misty,Spru,TheComrade,king's row,2,0,0,0,attack,4,zen,,,,,meh,,,,,,,,,
145,12/15/2016,,3,73.0,2407,2379,-28,,loss,2930,2894,36,JustWingIt,Beast,ManoftheWild,Yrova,Eekatoosh,Fanta5a,Kingavalon,Xenorae,Anticide,Misty,Spru,TheComrade,volskaya industries,1,2,,4:51,defend,3.5,ana,,,,,meh,,,,,,,,,
146,12/15/2016,,3,73.0,,,,,loss,2930,2894,36,JustWingIt,Beast,ManoftheWild,Yrova,Eekatoosh,Fanta5a,Kingavalon,Xenorae,Anticide,Misty,Spru,TheComrade,volskaya industries,2,2,,3.04,attack,6,ana,,,,,meh,,,,,,,,,
147,12/15/2016,,3,73.0,,,,,loss,2930,2894,36,JustWingIt,Beast,ManoftheWild,Yrova,Eekatoosh,Fanta5a,Kingavalon,Xenorae,Anticide,Misty,Spru,TheComrade,volskaya industries,3,0,,0,attack,3,ana,,,,,meh,,,,,,,,,
148,12/15/2016,,3,73.0,,,,,loss,2930,2894,36,JustWingIt,Beast,ManoftheWild,Yrova,Eekatoosh,Fanta5a,Kingavalon,Xenorae,Anticide,Misty,Spru,TheComrade,volskaya industries,4,1,,1:34,defend,3,symmetra,,,,,meh,,,,,,,,,
149,12/15/2016,,3,74.0,2379,2351,-28,,loss,2917,2980,-63,JustWingIt,Beast,ManoftheWild,Yrova,DoomMachine,Schmettykins,Aspartamay,John,MayGan,Nubz,Shihx,Tin,route 66,1,0,76.81,,attack,4,ana,,,,,meh,,,,,,,,,
150,12/15/2016,,3,74.0,,,,,loss,2917,2980,-63,JustWingIt,Beast,ManoftheWild,Yrova,DoomMachine,Schmettykins,Aspartamay,John,MayGan,Nubz,Shihx,Tin,route 66,2,1,76.82,0:01:04,defend,4,mercy,,,,,meh,,,,,,,,,
151,12/15/2016,,3,75.0,2351,2378,27,,win,2590,2598,-8,JustWingIt,HBHack,Looty,BenBaller,OneBallBilly,Apple,Yolo,Spooge,Jakekele,Jet4Sale,PureRnge153,SaltRook,lijiang tower,-,wwlw,3-1,,cp,15,lucio,,,,,meh,,,,,,,,,
152,12/15/2016,,3,76.0,2378,2405,27,,win,2642,2581,61,JustWingIt,HBHack,Looty,Fierach,Knightniqqa,Whereismydad,슈퍼 정환,Ekct,Gadget,Cactussmoke,Profhindsite,TheCheat,numbani,1,3,71.75,0,defend,8,zen,,,,,meh,,,,,,,,,
153,12/15/2016,,3,76.0,,,,,win,2642,2581,61,JustWingIt,HBHack,Looty,Fierach,Knightniqqa,Whereismydad,슈퍼 정환,Ekct,Gadget,Cactussmoke,Profhindsite,TheCheat,numbani,2,3,71.75,4:44,attack,3.5,lucio,,,,,meh,,,,,,,,,
154,12/15/2016,,3,76.0,,,,,win,2642,2581,61,JustWingIt,HBHack,Looty,Fierach,Knightniqqa,Whereismydad,슈퍼 정환,Ekct,Gadget,Cactussmoke,Profhindsite,TheCheat,numbani,3,4,0,3:47,attack,1,lucio,,,,,meh,,,,,,,,,
155,12/15/2016,,3,77.0,2405,2433,28,,win,2635,2597,38,JustWingIt,HBHack,Looty,Samskii,Naître,Gold,InternetTurtl,BTSTaehyung,GenjiOnly,ChirbraJosh,Dmitrov,Echelon,eichenwalde,1,2,57,0,defend,7,lucio,,,,,meh,,,,,,,,,
156,12/15/2016,,3,77.0,,,,,win,2635,2597,38,JustWingIt,HBHack,Looty,Samskii,Naître,Gold,InternetTurtl,BTSTaehyung,GenjiOnly,ChirbraJosh,Dmitrov,Echelon,eichenwalde,2,3,57.01,1:50,attack,6.5,ana,,,,,meh,,,,,,,,,
157,12/16/2016,,3,78.0,2433,2464,31,,win,2593,2558,35,JustWingIt,CeleryMan,Clapiy,JohnC3na,Rayne,Trando,Valkyrieeir,Matthew,Turpz,Dragon1562,Monobri,Peaches,eichenwalde,1,0,0,0,defend,5,lucio,,,,,meh,,,,,,,,,
158,12/16/2016,,3,78.0,,,,,win,2593,2558,35,JustWingIt,CeleryMan,Clapiy,JohnC3na,Rayne,Trando,Valkyrieeir,Matthew,Turpz,Dragon1562,Monobri,Peaches,eichenwalde,2,1,0,0:50,attack,3:10,lucio,,,,,meh,,,,,,,,,
159,12/16/2016,,3,79.0,2464,2438,-26,,loss,2600,2597,3,JustWingIt,CeleryMan,Carryez,Rjson,Butchplease,JohnnyLusch,Ramms,Taurineline,YoFamCody,YoFamNick,HighPom,Nakira,route 66,1,3,74.5,1:01,defend,6,ana,,,,,meh,,,,,,,,,
160,12/16/2016,,3,79.0,,,,,loss,2600,2597,3,JustWingIt,CeleryMan,Carryez,Rjson,Butchplease,JohnnyLusch,Ramms,Taurineline,YoFamCody,YoFamNick,HighPom,Nakira,route 66,2,3,74.5,2:30,attack,5,ana,,,,,meh,,,,,,,,,
161,12/16/2016,,3,79.0,,,,,loss,2600,2597,3,JustWingIt,CeleryMan,Carryez,Rjson,Butchplease,JohnnyLusch,Ramms,Taurineline,YoFamCody,YoFamNick,HighPom,Nakira,route 66,3,4,57.69,0,defend,2,ana,,,,,meh,,,,,,,,,
162,12/16/2016,,3,79.0,,,,,loss,2600,2597,3,JustWingIt,CeleryMan,Carryez,Rjson,Butchplease,JohnnyLusch,Ramms,Taurineline,YoFamCody,YoFamNick,HighPom,Nakira,route 66,4,3,34:38:00,0,attack,3,ana,,,,,meh,,,,,,,,,
163,12/16/2016,,3,80.0,2438,2415,-23,,loss,2569,2553,16,JustWingIt,CeleryMan,Toxic,Mzesus,Mercy,Motoko,Xotik,OuterHaven89,War,Safo,Lulut,PBNarjay,illios,-,lll,,,cp,17,lucio,ana,,,,meh,,,,,,,,,
164,12/16/2016,,3,81.0,2415,2439,24,,win,2579,2535,44,JustWingIt,CeleryMan,Mercy,Chatillonel,GunsnRoses,Locust,Minus,Oathkeeper,V1x,Brock,CrunchyMilk,Deakn,lijiang tower,-,www,,,cp,16,lucio,ana,,,,meh,,,,,,,,,
165,12/16/2016,,3,82.0,2439,2415,-24,,loss,2547,2582,-35,JustWingIt,CeleryMan,Nope,ShadowStorm,Vincent1234,Yrureading,Lowkey,Nero,Vital,FaddleWorth,Maximus,Nubz,dorado,1,3,85.75,0:41,defend,7.5,lucio,zen,,,,meh,,,,,,,,,
166,12/16/2016,,3,82.0,,,,,loss,2547,2582,-35,JustWingIt,CeleryMan,Nope,ShadowStorm,Vincent1234,Yrureading,Lowkey,Nero,Vital,FaddleWorth,Maximus,Nubz,dorado,2,2,29.11,0,attack,9.5,zen,lucio,,,,meh,,,,,,,,,
167,12/16/2016,,3,83.0,2415,2445,30,,win,2857,2892,-35,JustWingIt,Berezaa,ManoftheWild,TurtleMac,Contact,KalfS2,HappyFeet,KingPiehi900,Iimitate,ChickenFing,Lemonade,Mambo,illios,-,www,,,cp,13.5,lucio,,,,,meh,,,,,,,,,
168,12/16/2016,,3,84.0,2445,2467,22,,win,2880,2877,3,JustWingIt,Berezaa,ManoftheWild,Windtalker,Yummypotato,Recaff,DJCP,Raviolilord,Ralum38,ChickenFing,Lemonade,Mambo,hanamura,1,2,,0,attack,11,ana,,,,,meh,,,,,,,,,
169,12/16/2016,,3,84.0,,,,,win,2880,2877,3,JustWingIt,Berezaa,ManoftheWild,Windtalker,Yummypotato,Recaff,DJCP,Raviolilord,Ralum38,ChickenFing,Lemonade,Mambo,hanamura,2,1,,0,defend,10,lucio,,,,,meh,,,,,,,,,
170,12/16/2016,,3,85.0,2467,2445,-22,,loss,2916,2909,7,JustWingIt,Berezaa,ManoftheWild,Jmaster220,AllLuckNoSkil,TheasianOne,Jaquiez,NyQuil,Coyote117,Artoriaz,Cieleux,Vitalogy,numbani,1,2,71.06,0,attack,8,ana,,,,,meh,,,,,,,,,
171,12/16/2016,,3,85.0,,,,,loss,2916,2909,7,JustWingIt,Berezaa,ManoftheWild,Jmaster220,AllLuckNoSkil,TheasianOne,Jaquiez,NyQuil,Coyote117,Artoriaz,Cieleux,Vitalogy,numbani,2,3,71.07,0:51,defend,7.5,ana,,,,,meh,,,,,,,,,
172,12/16/2016,,3,86.0,2445,2466,21,,win,2938,2918,20,JustWingIt,Berezaa,ManoftheWild,Yrova,Aftix,Xkrew,Getschwifty,KSubi,Channel,DeathbyOtter,Popolamma,Yeaboiiiiiii,route 66,1,2,73.52,0,attack,7.5,ana,,,,,meh,,,,,,,,,
173,12/16/2016,,3,86.0,,,,,win,2938,2918,20,JustWingIt,Berezaa,ManoftheWild,Yrova,Aftix,Xkrew,Getschwifty,KSubi,Channel,DeathbyOtter,Popolamma,Yeaboiiiiiii,route 66,2,0,60.29,0,defend,4.5,ana,,,,,meh,,,,,,,,,
174,12/16/2016,,3,87.0,2466,2441,-25,,loss,2894,2900,-6,JustWingIt,Berezaa,Yrova,DJHellray,IcountCards,Sweeterman,Axterin,Addhan,BlackTemplar,Annihilated,BobyJØ3,Symbah,king's row,1,1,88.82,0,attack,9,ana,,,,,meh,,,,,,,,,
175,12/16/2016,,3,87.0,,,,,loss,2894,2900,-6,JustWingIt,Berezaa,Yrova,DJHellray,IcountCards,Sweeterman,Axterin,Addhan,BlackTemplar,Annihilated,BobyJØ3,Symbah,king's row,2,2,88.83,2:57,defend,4,zen,,,,,meh,,,,,,,,,
176,12/16/2016,,3,88.0,2441,2465,24,,win,2626,2552,74,JustWingIt,Celeryman,Looty,Sebaqlmalo,HappyKrappy,Bewhy,Sparrow,Wicketman8,Deamberson,Lebron,LitKey,YokeDox,illios,-,lwwlw,3-2,,cp,21,lucio,,,,,meh,,,,,,,,,
177,12/16/2016,,3,89.0,2465,2490,25,,win,2755,2756,-1,JustWingIt,Celeryman,Darkot,HBHack,Looty,DeadW8Dave,OnlyDreaming,Sclang,Crungler,Shortii,Stratos,TheRustling,volskaya industries,1,2,,2:01,defend,6,ana,,,,,meh,,,,,,,,,
178,12/16/2016,,3,89.0,,,,,win,2755,2756,-1,JustWingIt,Celeryman,Darkot,HBHack,Looty,DeadW8Dave,OnlyDreaming,Sclang,Crungler,Shortii,Stratos,TheRustling,volskaya industries,2,2,,4:06,attack,4.5,ana,,,,,meh,,,,,,,,,
179,12/16/2016,,3,89.0,,,,,win,2755,2756,-1,JustWingIt,Celeryman,Darkot,HBHack,Looty,DeadW8Dave,OnlyDreaming,Sclang,Crungler,Shortii,Stratos,TheRustling,volskaya industries,3,0,,0,defend,3,ana,,,,,meh,,,,,,,,,
180,12/16/2016,,3,89.0,,,,,win,2755,2756,-1,JustWingIt,Celeryman,Darkot,HBHack,Looty,DeadW8Dave,OnlyDreaming,Sclang,Crungler,Shortii,Stratos,TheRustling,volskaya industries,4,1,,2:51,attack,1,ana,,,,,meh,,,,,,,,,
181,12/16/2016,,3,90.0,2490,2465,-25,,loss,2761,2745,16,JustWingIt,Celeryman,Darkot,HBHack,Looty,Monikamen,KennyOwnZ,TheBoraXKid,AminZom,Dante,JigglyNator,Llamas,template of anubis,1,2,,5:36,defend,2:30,ana,,,,,meh,,,,,,,,,
182,12/16/2016,,3,90.0,,,,,loss,2761,2745,16,JustWingIt,Celeryman,Darkot,HBHack,Looty,Monikamen,KennyOwnZ,TheBoraXKid,AminZom,Dante,JigglyNator,Llamas,template of anubis,2,0,,0,attack,5,ana,,,,,meh,,,,,,,,,
183,12/16/2016,,3,91.0,2465,2442,-23,,loss,2736,2712,24,JustWingIt,Celeryman,Darkot,HBHack,Looty,Monikamen,Alpha,Ayumu,AZad,Breezy,Silver,Tyson,gibraltar,1,2,82,0,defend,8,ana,,,,,meh,,,,,,,,,
184,12/16/2016,,3,91.0,,,,,loss,2736,2712,24,JustWingIt,Celeryman,Darkot,HBHack,Looty,Monikamen,Alpha,Ayumu,AZad,Breezy,Silver,Tyson,gibraltar,2,1,67.54,0,attack,7,ana,,,,,meh,,,,,,,,,
185,12/16/2016,,3,92.0,2442,2465,23,,win,2800,2776,24,JustWingIt,Celeryman,Darkot,HBHack,Looty,ManoftheWild,Ender5lime,Equalizer,SaltyStick,TheBabaDook,TubeSock,Yarcod,dorado,1,1,94.84,0,defend,7,ana,,,,,meh,,,,,,,,,
186,12/16/2016,,3,92.0,,,,,win,2800,2776,24,JustWingIt,Celeryman,Darkot,HBHack,Looty,ManoftheWild,Ender5lime,Equalizer,SaltyStick,TheBabaDook,TubeSock,Yarcod,dorado,2,2,94.85,4:10,attack,2.5,ana,,,,Infinitend decided to just afk this game and force us the lost,meh,,,,,,,,,
187,12/16/2016,,3,93.0,2465,2490,25,,win,2823,2797,26,JustWingIt,Celeryman,Darkot,HBHack,Looty,ManoftheWild,Ender5lime,Equalizer,SaltyStick,TheBabaDook,TubeSock,Yarcod,nepal,-,wwlw,3-1,,cp,14.5,ana,,,,,meh,,,,,,,,,
188,12/16/2016,,3,94.0,2490,2464,-26,,loss,2793,2725,68,JustWingIt,Celeryman,Darkot,HBHack,Looty,ManoftheWild,Ender5lime,Equalizer,SaltyStick,TheBabaDook,TubeSock,Yarcod,hanamura,1,1,,Check,attack,8.5,ana,,,,,meh,,,,,,,,,
